I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45,I46,I47,I48,I49,I50,I51,I52,I53,I54,I55,I56,I57,I58,I59,I60,I61,I62,I63
87141,-999,-999,0,-999,-999,0,-26.6226425,52.56604,4.34465218,17.9078178,-999,-999,0,-999,-999,0,-26.7457657,-11.8305092,-7.09965372,16.8752365,-999,-999,0,-999,-999,0,22.2244873,56.591835,-17.9062901,18.0235958,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.040990822,-0.299638391,89.2536087,7,0,-1.32740128,0,1.83778884e-05,0,0,1068.18762,-6.79546928,-3.34891558,3.20636201,-1,0,3
87146,-999,-999,0,-999,-999,0,-26.5272751,52.4909058,5.62760496,18.4526539,-999,-999,0,-999,-999,0,-26.7758636,-11.8620682,-7.28247786,17.0014496,-999,-999,0,-999,-999,0,22.1875,56.6458359,-17.6143513,18.1528111,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0424644165,-0.301088691,89.8567047,7,0,-1.32739568,0,8.14140458e-06,0,0,1066.61804,-6.7324934,-3.36602616,3.22788,-1,0,3
87151,-999,-999,0,-999,-999,0,-26.5272751,52.4909058,5.62760496,18.4526539,-999,-999,0,-999,-999,0,-26.7758636,-11.8620682,-7.28247786,17.0014496,-999,-999,0,-999,-999,0,22.1875,56.6458359,-17.6143513,18.1528111,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0424644165,-0.301088691,89.8567047,7,0,-1.32739568,0,8.14140458e-06,0,0,1066.53564,-6.67232752,-3.38057709,3.25187778,-1,0,3
87156,-999,-999,0,-999,-999,0,-26.403511,52.3859634,5.71367264,18.9992676,-999,-999,0,-999,-999,0,-26.8571396,-11.9821396,-7.85175896,17.1281071,-999,-999,0,-999,-999,0,21.9574432,56.8723373,-16.9739628,17.5832119,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0450423546,-0.303039104,-89.9833755,7,0,-1.32654238,0,3.60664262e-06,0,0,1070.7572,-6.63242054,-3.39852452,3.27710414,-1,0,3
87161,-999,-999,0,-999,-999,0,-26.403511,52.3859634,5.71367264,18.9992676,-999,-999,0,-999,-999,0,-26.8571396,-11.9821396,-7.85175896,17.1281071,-999,-999,0,-999,-999,0,21.9574432,56.8723373,-16.9739628,17.5832119,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0450423546,-0.303039104,-89.9833755,7,0,-1.32654238,0,3.60664262e-06,0,0,1070.92786,-6.59291792,-3.41454554,3.29810691,-1,0,3
87166,-999,-999,0,-999,-999,0,-26.2068939,52.2586212,6.25094891,18.8501301,-999,-999,0,-999,-999,0,-26.9642792,-12.1785698,-9.1159935,17.7118378,-999,-999,0,-999,-999,0,22.0952377,56.9761963,-17.5423717,16.4908848,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0476327203,-0.304125875,89.7135086,7,0,-1.32148993,0,1.59774277e-06,0,0,1069.58032,-6.56914091,-3.43284249,3.32025838,-1,0,3
87171,-999,-999,0,-999,-999,0,-26.2068939,52.2586212,6.25094891,18.8501301,-999,-999,0,-999,-999,0,-26.9642792,-12.1785698,-9.1159935,17.7118378,-999,-999,0,-999,-999,0,22.0952377,56.9761963,-17.5423717,16.4908848,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0476327203,-0.304125875,89.7135086,7,0,-1.32148993,0,1.59774277e-06,0,0,1069.66199,-6.56044436,-3.45022726,3.34128666,-1,0,3
87176,-999,-999,0,-999,-999,0,-26.0833282,52.1500092,5.80024052,19.1410904,-999,-999,0,-999,-999,0,-26.7627106,-12.3050842,-10.2044134,17.963562,-999,-999,0,-999,-999,0,22.375,57.0999985,-17.503376,16.1207905,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0494822673,-0.303225368,89.3477936,7,0,-1.31926489,0,7.07800098e-07,0,0,1066.82202,-6.55652428,-3.46627259,3.35956907,-1,0,3
87181,-999,-999,0,-999,-999,0,-26.0833282,52.1500092,5.80024052,19.1410904,-999,-999,0,-999,-999,0,-26.7627106,-12.3050842,-10.2044134,17.963562,-999,-999,0,-999,-999,0,22.375,57.0999985,-17.503376,16.1207905,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0494822673,-0.303225368,89.3477936,7,0,-1.31926489,0,7.07800098e-07,0,0,1066.73352,-6.56934834,-3.48042798,3.3783145,-1,0,3
87186,-999,-999,0,-999,-999,0,-25.9666595,51.933342,5.18175554,19.3965626,-999,-999,0,-999,-999,0,-26.4385986,-12.5964928,-7.70540762,17.755537,-999,-999,0,-999,-999,0,22.3684235,57.1578979,-17.0996284,15.6391125,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0515620112,-0.300272375,-89.8628387,7,0,-1.31925774,0,3.13555432e-07,0,0,1065.04688,-6.57753277,-3.4920094,3.39281678,-1,0,3
87191,-999,-999,0,-999,-999,0,-25.9666595,51.933342,5.18175554,19.3965626,-999,-999,0,-999,-999,0,-26.4385986,-12.5964928,-7.70540762,17.755537,-999,-999,0,-999,-999,0,22.3684235,57.1578979,-17.0996284,15.6391125,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0515620112,-0.300272375,-89.8628387,7,0,-1.31925774,0,3.13555432e-07,0,0,1064.86682,-6.58330822,-3.49908948,3.41180301,-1,0,3
87196,-999,-999,0,-999,-999,0,-25.9827576,51.8103409,5.33629513,19.4142513,-999,-999,0,-999,-999,0,-26.2999954,-12.8333321,-7.69775963,17.8342323,-999,-999,0,-999,-999,0,22.5,57.2368393,-16.1813107,15.3080511,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0535651259,-0.300331801,-89.3509979,7,0,-1.31925082,0,1.38905051e-07,0,0,1066.03479,-6.58122492,-3.51634002,3.43293262,-1,0,3
87201,-999,-999,0,-999,-999,0,-25.9827576,51.8103409,5.33629513,19.4142513,-999,-999,0,-999,-999,0,-26.2999954,-12.8333321,-7.69775963,17.8342323,-999,-999,0,-999,-999,0,22.5,57.2368393,-16.1813107,15.3080511,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0535651259,-0.300331801,-89.3509979,7,0,-1.31925082,0,1.38905051e-07,0,0,1065.93628,-6.59120703,-3.52609968,3.44126725,-1,0,3
87206,-999,-999,0,-999,-999,0,-26.1818237,51.6363602,4.47971535,19.1424732,-999,-999,0,-999,-999,0,-26.5,-12.9333305,-8.01985931,17.7743702,-999,-999,0,-999,-999,0,22.4736862,57.3421097,-15.768693,15.2483521,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0548790134,-0.300447047,-89.5915146,7,0,-1.31924748,0,6.15349478e-08,0,0,1061.46423,-6.58872175,-3.52827096,3.45001888,-1,0,3
87211,-999,-999,0,-999,-999,0,-26.1818237,51.6363602,4.47971535,19.1424732,-999,-999,0,-999,-999,0,-26.5,-12.9333305,-8.01985931,17.7743702,-999,-999,0,-999,-999,0,22.4736862,57.3421097,-15.768693,15.2483521,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0548790134,-0.300447047,-89.5915146,7,0,-1.31924748,0,6.15349478e-08,0,0,1061.11304,-6.57280588,-3.52996159,3.46216631,-1,0,3
87216,-999,-999,0,-999,-999,0,-26.1578979,51.578949,4.39215136,18.8117199,-999,-999,0,-999,-999,0,-26.8070145,-13.0350876,-9.56294441,17.4028015,-999,-999,0,-999,-999,0,22.75,57.4166641,-15.4635487,14.5589714,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0571468771,-0.305704176,-89.8814621,7,0,-1.31923449,0,2.72599827e-08,0,0,1070.07739,-6.56641102,-3.53445745,3.47699308,-1,0,3
87221,-999,-999,0,-999,-999,0,-26.1578979,51.578949,4.39215136,18.8117199,-999,-999,0,-999,-999,0,-26.8070145,-13.0350876,-9.56294441,17.4028015,-999,-999,0,-999,-999,0,22.75,57.4166641,-15.4635487,14.5589714,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0571468771,-0.305704176,-89.8814621,7,0,-1.31923449,0,2.72599827e-08,0,0,1070.27466,-6.5540843,-3.54366851,3.4927423,-1,0,3
87226,-999,-999,0,-999,-999,0,-25.8545456,51.4909058,5.25558233,18.5144043,-999,-999,0,-999,-999,0,-26.803566,-13.0714264,-9.50444794,17.5550575,-999,-999,0,-999,-999,0,22.75,57.4166641,-15.4635487,14.5589714,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0578176565,-0.304248542,-89.4631424,7,0,-1.31591308,0,1.2076173e-08,0,0,1068.37952,-6.54792118,-3.55347848,3.50200987,-1,0,3
87231,-999,-999,0,-999,-999,0,-25.8545456,51.4909058,5.25558233,18.5144043,-999,-999,0,-999,-999,0,-26.803566,-13.0714264,-9.50444794,17.5550575,-999,-999,0,-999,-999,0,22.75,57.4166641,-15.4635487,14.5589714,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0578176565,-0.304248542,-89.4631424,7,0,-1.31591308,0,1.2076173e-08,0,0,1068.45398,-6.53239536,-3.56079865,3.50891399,-1,0,3
87236,-999,-999,0,-999,-999,0,-25.8448257,51.396553,5.28591585,18.4922638,-999,-999,0,-999,-999,0,-26.5357132,-13.2321396,-9.61222363,17.4685421,-999,-999,0,-999,-999,0,22.9142838,57.4857178,-15.1327286,13.5278196,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0594133325,-0.303521395,-89.2982254,7,0,-1.30985534,0,5.34974509e-09,0,0,1066.89697,-6.52635384,-3.57119203,3.51387715,-1,0,3
87241,-999,-999,0,-999,-999,0,-25.8448257,51.396553,5.28591585,18.4922638,-999,-999,0,-999,-999,0,-26.5357132,-13.2321396,-9.61222363,17.4685421,-999,-999,0,-999,-999,0,22.9142838,57.4857178,-15.1327286,13.5278196,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0594133325,-0.303521395,-89.2982254,7,0,-1.30985534,0,5.34974509e-09,0,0,1066.87634,-6.50697851,-3.58051586,3.52324009,-1,0,3
87246,-999,-999,0,-999,-999,0,-25.8666611,51.2166748,5.77675819,19.4084568,-999,-999,0,-999,-999,0,-26.4915237,-13.3728828,-9.86782074,18.1015892,-999,-999,0,-999,-999,0,22.7941208,57.5588226,-14.1202955,13.3500357,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0610742867,-0.302624494,-88.7822266,7,0,-1.30342996,0,2.36993714e-09,0,0,1063.23718,-6.47660637,-3.58828354,3.52956176,-1,0,3
87251,-999,-999,0,-999,-999,0,-25.8305054,51.1355972,6.61862946,19.4291248,-999,-999,0,-999,-999,0,-26.1147614,-13.5081978,-10.0834618,18.7997131,-999,-999,0,-999,-999,0,22.8787918,57.5757599,-14.6481504,13.4281111,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0610742867,-0.302624494,-88.7822266,7,0,-1.30342996,0,2.36993714e-09,0,0,1063.00647,-6.44333887,-3.60097027,3.53350067,-1,0,3
87256,-999,-999,0,-999,-999,0,-25.8305054,51.1355972,6.61862946,19.4291248,-999,-999,0,-999,-999,0,-26.1147614,-13.5081978,-10.0834618,18.7997131,-999,-999,0,-999,-999,0,22.8787918,57.5757599,-14.6481504,13.4281111,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0625692308,-0.305070132,-88.7170105,7,0,-1.29682708,0,1.04988218e-09,0,0,1072.96948,-6.41911936,-3.62316895,3.53446817,-1,0,3
87261,-999,-999,0,-999,-999,0,-25.8305054,51.1355972,6.61862946,19.4291248,-999,-999,0,-999,-999,0,-26.1147614,-13.5081978,-10.0834618,18.7997131,-999,-999,0,-999,-999,0,22.8787918,57.5757599,-14.6481504,13.4281111,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0625692308,-0.305070132,-88.7170105,7,0,-1.29682708,0,1.04988218e-09,0,0,1073.33667,-6.37887192,-3.64175248,3.53909636,-1,0,3
87266,-999,-999,0,-999,-999,0,-25.661293,51.0645142,5.81953382,19.758215,-999,-999,0,-999,-999,0,-25.934433,-13.6557388,-9.30807686,18.4217758,-999,-999,0,-999,-999,0,23.09375,57.53125,-15.1488638,12.6725664,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0638924092,-0.306342036,-88.8800964,7,0,-1.28987241,0,-0.00242173858,0,0,1072.98096,-6.32040739,-3.66799569,3.54608345,-1,0,3
87271,-999,-999,0,-999,-999,0,-25.5333328,51.0333405,6.03639984,19.6106949,-999,-999,0,-999,-999,0,-25.7903214,-13.7580643,-8.87581253,18.6276588,-999,-999,0,-999,-999,0,23,57.6896515,-14.0488873,12.6055737,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0638924092,-0.306342036,-88.8800964,7,0,-1.28987241,0,-0.00242173858,0,0,1073.30322,-6.27308893,-3.69087577,3.55189419,-1,0,3
87276,-999,-999,0,-999,-999,0,-25.5333328,51.0333405,6.03639984,19.6106949,-999,-999,0,-999,-999,0,-25.7903214,-13.7580643,-8.87581253,18.6276588,-999,-999,0,-999,-999,0,23,57.6896515,-14.0488873,12.6055737,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0651184693,-0.305379868,-88.1886292,7,0,-1.28154206,0,-0.00107283029,0,0,1068.91272,-6.22693729,-3.70991874,3.55828547,-1,0,3
87281,-999,-999,0,-999,-999,0,-25.6166611,50.9666748,6.14425564,19.6776714,-999,-999,0,-999,-999,0,-25.6440659,-13.9152527,-8.84932327,18.0427074,-999,-999,0,-999,-999,0,23.581398,57.4651184,-12.3897781,14.6267223,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0651184693,-0.305379868,-88.1886292,7,0,-1.28154206,0,-0.00107283029,0,0,1068.95776,-6.17079639,-3.7267859,3.56750417,-1,0,3
87286,-999,-999,0,-999,-999,0,-25.6166611,50.9666748,6.14425564,19.6776714,-999,-999,0,-999,-999,0,-25.6440659,-13.9152527,-8.84932327,18.0427074,-999,-999,0,-999,-999,0,23.581398,57.4651184,-12.3897781,14.6267223,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0662783682,-0.30838117,-87.3459091,7,0,-1.27145171,0,-0.000475263834,0,0,1064.24487,-6.12306166,-3.74364352,3.57579541,-1,0,3
87291,-999,-999,0,-999,-999,0,-25.625,50.8392944,5.46317148,19.1405678,-999,-999,0,-999,-999,0,-25.5357132,-14.1071396,-8.5669508,17.5545692,-999,-999,0,-999,-999,0,23.3947372,57.7105255,-10.7727547,14.8297243,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0662783682,-0.30838117,-87.3459091,7,0,-1.27145171,0,-0.000475263834,0,0,1064.01257,-6.07962513,-3.75770354,3.58100176,-1,0,3
87296,-999,-999,0,-999,-999,0,-25.625,50.8392944,5.46317148,19.1405678,-999,-999,0,-999,-999,0,-25.5357132,-14.1071396,-8.5669508,17.5545692,-999,-999,0,-999,-999,0,23.3947372,57.7105255,-10.7727547,14.8297243,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0691346899,-0.310050279,-86.8658066,7,0,-1.26045752,0,-0.00263228104,0,0,1069.30029,-6.0375123,-3.77078581,3.58380175,-1,0,3
87301,-999,-999,0,-999,-999,0,-25.4423065,50.7115402,5.54218388,18.1480675,-999,-999,0,-999,-999,0,-25.625,-14.1607132,-7.77741909,17.8445168,-999,-999,0,-999,-999,0,23.6578979,57.7368393,-10.7855043,14.3725462,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0691346899,-0.310050279,-86.8658066,7,0,-1.26045752,0,-0.00263228104,0,0,1069.39331,-5.99880648,-3.78341746,3.58548713,-1,0,3
87306,-999,-999,0,-999,-999,0,-25.4423065,50.7115402,5.54218388,18.1480675,-999,-999,0,-999,-999,0,-25.625,-14.1607132,-7.77741909,17.8445168,-999,-999,0,-999,-999,0,23.6578979,57.7368393,-10.7855043,14.3725462,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0711324885,-0.312218726,-86.4809494,7,0,-1.24926591,0,-0.00116610061,0,0,1068.89697,-5.95089912,-3.79208541,3.59017658,-1,0,3
87311,-999,-999,0,-999,-999,0,-25.4423065,50.7115402,5.54218388,18.1480675,-999,-999,0,-999,-999,0,-25.2586212,-14.3103447,-9.02938747,17.904747,-999,-999,0,-999,-999,0,23.75,57.7777786,-9.68179512,13.4575891,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0711324885,-0.312218726,-86.4809494,7,0,-1.24926591,0,-0.00116610061,0,0,1068.95544,-5.90177202,-3.79815412,3.59407997,-1,0,3
87316,-999,-999,0,-999,-999,0,-25.4423065,50.7115402,5.54218388,18.1480675,-999,-999,0,-999,-999,0,-25.2586212,-14.3103447,-9.02938747,17.904747,-999,-999,0,-999,-999,0,23.75,57.7777786,-9.68179512,13.4575891,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.072609365,-0.312445194,-86.4240799,7,0,-1.23719943,0,-0.000516582571,0,0,1068.70813,-5.86273766,-3.80569029,3.59458661,-1,0,3
87321,-999,-999,0,-999,-999,0,-24.7222214,50.6111145,4.41532993,17.7625713,-999,-999,0,-999,-999,0,-25.0344849,-14.3620682,-9.94860554,17.668705,-999,-999,0,-999,-999,0,23.75,57.7777786,-9.68179512,13.4575891,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.072609365,-0.312445194,-86.4240799,7,0,-1.23719943,0,-0.000516582571,0,0,1068.74902,-5.80669546,-3.80649281,3.59327579,-1,0,3
87326,-999,-999,0,-999,-999,0,-24.7222214,50.6111145,4.41532993,17.7625713,-999,-999,0,-999,-999,0,-25.0344849,-14.3620682,-9.94860554,17.668705,-999,-999,0,-999,-999,0,23.75,57.7777786,-9.68179512,13.4575891,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0745141879,-0.310964137,-87.0126801,7,0,-1.22381246,0,-0.00265058503,0,0,1071.94421,-5.75892305,-3.81379771,3.59298658,-1,0,3
87331,-999,-999,0,-999,-999,0,-24.0677948,50.5254211,3.97924757,18.584322,-999,-999,0,-999,-999,0,-25,-14.4333305,-10.2160501,17.5416145,-999,-999,0,-999,-999,0,23.7647095,57.8235321,-9.59758949,12.7414818,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0745141879,-0.310964137,-87.0126801,7,0,-1.22381246,0,-0.00265058503,0,0,1072.16943,-5.69550657,-3.82121563,3.59403729,-1,0,3
87336,-999,-999,0,-999,-999,0,-24.0677948,50.5254211,3.97924757,18.584322,-999,-999,0,-999,-999,0,-25,-14.4333305,-10.2160501,17.5416145,-999,-999,0,-999,-999,0,23.7647095,57.8235321,-9.59758949,12.7414818,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0769348592,-0.311215013,-87.1071548,7,0,-1.21065521,0,-0.00359594822,0,0,1076.23267,-5.64302254,-3.81675553,3.59327912,-1,0,3
87341,-999,-999,0,-999,-999,0,-23.9322052,50.4745789,3.98040462,18.5843487,-999,-999,0,-999,-999,0,-24.8813553,-14.5423737,-9.03731155,17.2347393,-999,-999,0,-999,-999,0,23.4516068,58,-9.70095444,13.6964874,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0769348592,-0.311215013,-87.1071548,7,0,-1.21065521,0,-0.00359594822,0,0,1076.6803,-5.60446405,-3.81568956,3.59391642,-1,0,3
87346,-999,-999,0,-999,-999,0,-23.9322052,50.4745789,3.98040462,18.5843487,-999,-999,0,-999,-999,0,-24.8813553,-14.5423737,-9.03731155,17.2347393,-999,-999,0,-999,-999,0,23.4516068,58,-9.70095444,13.6964874,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.078722395,-0.30968228,-86.7815933,7,0,-1.19909787,0,-0.00159300514,0,0,1075.63367,-5.56891298,-3.8113699,3.59276295,-1,0,3
87351,-999,-999,0,-999,-999,0,-23.9322052,50.4745789,3.98040462,18.5843487,-999,-999,0,-999,-999,0,-24.5254211,-14.6949158,-8.34608364,17.2741299,-999,-999,0,-999,-999,0,23.4516068,58,-9.70095444,13.6964874,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.078722395,-0.30968228,-86.7815933,7,0,-1.19909787,0,-0.00159300514,0,0,1075.9906,-5.53533459,-3.8012104,3.59157753,-1,0,3
87356,-999,-999,0,-999,-999,0,-23.6551743,50.4137955,4.29293156,18.3426876,-999,-999,0,-999,-999,0,-24.0833282,-14.8333321,-8.1272831,18.1842766,-999,-999,0,-999,-999,0,23.4987183,58.015213,-9.70095444,13.4247284,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0811627284,-0.305559158,-86.3194885,7,0,-1.18971062,0,-0.000705701299,0,0,1075.30945,-5.50506353,-3.78862429,3.59626675,-1,0,3
87361,-999,-999,0,-999,-999,0,-23.6551743,50.4137955,4.29293156,18.3426876,-999,-999,0,-999,-999,0,-24.0833282,-14.8333321,-8.1272831,18.1842766,-999,-999,0,-999,-999,0,23.4987183,58.015213,-9.70095444,13.4247284,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0811627284,-0.305559158,-86.3194885,7,0,-1.18971062,0,-0.000705701299,0,0,1075.60303,-5.47059679,-3.77660823,3.59917021,-1,0,3
87366,-999,-999,0,-999,-999,0,-23.5593185,50.3898315,3.80952334,18.4097004,-999,-999,0,-999,-999,0,-23.8833313,-14.9666634,-7.95672989,18.5594292,-999,-999,0,-999,-999,0,23.3975792,58.0853653,-9.70095444,13.4247284,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0828533694,-0.304320246,-86.4343872,7,0,-1.1810385,0,-0.00273436471,0,0,1074.21179,-5.43922186,-3.76911497,3.59580493,-1,0,3
87371,-999,-999,0,-999,-999,0,-23.5593185,50.3898315,3.80952334,18.4097004,-999,-999,0,-999,-999,0,-23.8833313,-14.9666634,-7.95672989,18.5594292,-999,-999,0,-999,-999,0,23.3975792,58.0853653,-9.70095444,13.4247284,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0828533694,-0.304320246,-86.4343872,7,0,-1.1810385,0,-0.00273436471,0,0,1074.40503,-5.41088104,-3.75697351,3.59408212,-1,0,3
87376,-999,-999,0,-999,-999,0,-23.01754,50.3859634,3.36098003,17.3827477,-999,-999,0,-999,-999,0,-23.8245621,-15.0175438,-8.75741959,18.390461,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0789668933,-0.292248964,88.1777725,3,0,-1.17212641,0,-0.00121132354,0,0,1074.06567,-5.38504076,-3.74592018,3.59214878,-1,0,3
87381,-999,-999,0,-999,-999,0,-23.01754,50.3859634,3.36098003,17.3827477,-999,-999,0,-999,-999,0,-23.8245621,-15.0175438,-8.75741959,18.390461,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0789668933,-0.292248964,88.1777725,3,0,-1.17212641,0,-0.00121132354,0,0,1074.22644,-5.35594654,-3.73237634,3.59048724,-1,0,3
87386,-999,-999,0,-999,-999,0,-22.6333313,50.3666687,2.52836061,18.2153988,-999,-999,0,-999,-999,0,-23.5357132,-15.1071396,-8.5669508,17.5545692,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0808940828,-0.289417565,87.8933334,3,0,-1.16276383,0,-0.000536616368,0,0,1078.63684,-5.3323431,-3.70333147,3.58826923,-1,0,3
87391,-999,-999,0,-999,-999,0,-22.6333313,50.3666687,2.52836061,18.2153988,-999,-999,0,-999,-999,0,-23.5357132,-15.1071396,-8.5669508,17.5545692,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0808940828,-0.289417565,87.8933334,3,0,-1.16276383,0,-0.000536616368,0,0,1079.04456,-5.31286573,-3.68200541,3.58802915,-1,0,3
87396,-999,-999,0,-999,-999,0,-22.1551743,50.396553,2.91287994,17.7212029,-999,-999,0,-999,-999,0,-23.75,-15.1071396,-8.79749203,18.0302715,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.082204029,-0.286117971,88.1065369,3,0,-1.15385461,0,-0.000237721048,0,0,1072.13049,-5.30136156,-3.64523196,3.58796,-1,0,3
87401,-999,-999,0,-999,-999,0,-22.1551743,50.396553,2.91287994,17.7212029,-999,-999,0,-999,-999,0,-23.75,-15.1071396,-8.79749203,18.0302715,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.082204029,-0.286117971,88.1065369,3,0,-1.15385461,0,-0.000237721048,0,0,1072.10718,-5.27177429,-3.62756443,3.59214401,-1,0,3
87406,-999,-999,0,-999,-999,0,-21.8833313,50.4000092,2.67988777,18.3798847,-999,-999,0,-999,-999,0,-23.2592621,-15.129631,-9.06257534,16.8904915,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0832148045,-0.281475157,87.8967056,3,0,-1.14577723,0,-0.00252704928,0,0,1071.90723,-5.23922825,-3.61619568,3.59096885,-1,0,3
87411,-999,-999,0,-999,-999,0,-21.8833313,50.4000092,2.67988777,18.3798847,-999,-999,0,-999,-999,0,-23.2592621,-15.129631,-9.06257534,16.8904915,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0832148045,-0.281475157,87.8967056,3,0,-1.14577723,0,-0.00252704928,0,0,1071.8739,-5.20288324,-3.60732079,3.59072709,-1,0,3
87416,-999,-999,0,-999,-999,0,-21.7541046,50.4262238,3.11843014,18.6712475,-999,-999,0,-999,-999,0,-23.4000015,-15.0909119,-9.47346115,17.2714329,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0838579237,-0.284876198,87.9738312,3,0,-1.13766885,0,-0.00111948291,0,0,1080.17456,-5.17925501,-3.60784149,3.59384942,-1,0,3
